COPY poprawne_odpowiedzi FROM STDIN DELIMITER ';' NULL 'null';0;20;1
3;22;20
3;22;21
3;22;22
3;22;23
3;22;24
3;31;5
3;31;6
3;31;7
3;31;8
3;31;13
3;31;14
3;31;17
3;31;19
4;66;2
4;66;4
4;66;6
4;66;13
4;66;17
4;66;21
4;66;24
4;49;1
4;49;2
4;49;3
4;49;4
4;49;6
4;49;7
4;49;8
4;49;9
4;49;12
4;49;13
4;49;14
4;49;24
4;21;1
4;21;3
4;21;5
4;21;10
4;21;16
4;21;24
4;43;3
4;43;9
4;43;10
4;43;11
4;42;1
4;42;4
4;42;11
4;42;21
4;42;24
4;64;2
4;64;3
4;64;8
4;64;12
4;64;13
4;64;15
4;64;18
4;64;22
4;39;1
4;39;2
4;39;5
4;39;8
4;39;9
4;39;11
4;39;16
4;39;23
4;76;4
4;76;6
4;76;10
4;76;13
4;76;18
4;76;19
4;76;22
4;76;23
4;76;24
4;73;1
4;73;5
4;73;11
4;73;24
4;26;2
4;26;3
4;26;9
4;26;12
4;26;14
4;26;15
4;26;19
4;26;20
4;26;23
4;8;3
4;8;4
4;8;9
4;8;10
4;8;11
4;8;12
4;8;13
4;8;15
4;8;18
4;8;23
4;68;6
4;68;15
4;68;16
4;68;18
4;68;24
5;37;1
5;37;2
5;37;4
5;37;10
5;37;12
5;37;15
5;37;16
5;37;17
5;37;19
5;37;23
5;62;3
5;62;9
5;62;11
5;62;17
5;62;18
5;62;22
5;62;23
5;10;4
5;10;9
5;10;10
5;10;12
5;10;15
5;10;16
5;10;17
5;10;21
5;21;3
5;21;6
5;21;10
5;21;17
5;21;19
5;21;22
5;21;24
5;8;1
5;8;4
5;8;6
5;8;7
5;8;12
5;8;13
5;8;14
5;8;16
5;8;20
5;27;1
5;27;6
5;27;8
5;27;22
5;49;1
5;49;3
5;49;5
5;49;6
5;49;9
5;49;13
5;49;14
5;49;15
5;49;18
5;49;20
5;49;23
5;49;24
5;6;1
5;6;3
5;6;7
5;6;10
5;6;14
5;6;15
5;6;16
5;6;22
5;6;24
5;59;1
5;59;2
5;59;8
5;59;10
5;59;11
5;59;15
5;59;16
5;59;19
5;59;20
5;59;23
5;60;5
5;60;7
5;60;8
5;60;9
5;60;11
5;60;12
5;60;13
5;60;15
5;60;19
6;42;1
6;42;2
6;42;7
6;42;9
6;42;10
6;42;12
6;42;16
6;42;17
6;42;18
6;44;1
6;44;9
6;44;10
6;44;12
6;44;14
6;44;16
6;44;18
6;44;20
6;73;2
6;73;3
6;73;6
6;73;12
6;73;16
6;73;24
6;8;1
6;8;2
6;8;4
6;8;11
6;8;13
6;8;14
6;8;18
6;8;19
6;8;23
6;26;1
6;26;7
6;26;8
6;26;13
6;26;16
6;26;22
6;26;24
7;67;1
7;67;3
7;67;9
7;67;11
7;67;14
7;67;15
7;67;17
7;67;20
7;34;2
7;34;7
7;34;8
7;34;10
7;34;11
7;34;12
7;34;14
7;34;15
7;34;17
7;17;1
7;17;8
7;17;12
7;17;14
7;17;18
7;17;19
7;17;21
7;17;23
7;66;2
7;66;9
7;66;10
7;66;12
7;66;17
7;66;21
7;66;22
7;70;9
7;70;11
7;70;12
7;70;14
7;70;15
7;70;17
7;70;18
7;70;23
7;74;1
7;74;3
7;74;5
7;74;6
7;74;10
7;74;16
7;74;24
7;72;5
7;72;9
7;72;10
7;72;11
7;72;12
7;72;13
7;72;17
7;72;18
7;72;19
7;72;22
7;48;1
7;48;2
7;48;3
7;48;4
7;48;8
7;48;10
7;48;11
7;48;12
7;48;14
7;48;16
7;48;20
7;48;22
7;35;3
7;35;4
7;35;5
7;35;6
7;35;10
7;35;14
7;35;15
7;35;18
7;35;24
7;22;1
7;22;2
7;22;15
7;22;17
7;51;3
7;51;4
7;51;6
7;51;9
7;51;11
7;51;12
7;51;15
7;51;16
7;51;17
7;51;20
7;51;23
7;61;9
7;61;12
7;61;17
7;61;19
7;61;22
7;61;24
7;57;1
7;57;3
7;57;5
7;57;6
7;57;12
7;57;16
7;57;19
7;57;24
7;59;1
7;59;2
7;59;4
7;59;7
7;59;10
7;59;11
7;59;12
7;59;13
7;59;15
7;59;16
7;59;17
7;59;22
7;54;1
7;54;2
7;54;6
7;54;11
7;54;19
7;54;20
7;54;21
7;54;22
7;44;1
7;44;4
7;44;9
7;44;10
7;44;12
7;44;14
7;44;15
7;44;17
7;44;20
7;44;24
7;32;2
7;32;7
7;32;15
7;32;16
7;32;18
7;32;20
7;32;22
7;32;24
7;46;1
7;46;3
7;46;9
7;46;10
7;46;12
7;46;13
7;46;14
7;46;15
7;46;17
7;46;19
7;46;23
7;46;24
8;21;2
8;21;3
8;21;5
8;21;10
8;21;11
8;21;18
8;21;21
8;21;22
8;21;24
8;64;4
8;64;5
8;64;7
8;64;9
8;64;15
8;64;16
8;64;17
8;71;1
8;71;3
8;71;5
8;71;7
8;71;12
8;71;13
8;62;1
8;62;3
8;62;7
8;62;9
8;62;13
8;62;15
8;62;16
8;62;20
8;62;21
8;62;22
8;51;3
8;51;4
8;51;9
8;51;13
8;51;15
8;51;17
8;51;18
8;51;19
8;51;21
8;42;7
8;42;9
8;42;11
8;42;14
8;42;23
8;26;2
8;26;8
8;26;9
8;26;11
8;26;15
8;26;23
8;73;3
8;73;5
8;73;8
8;73;20
8;73;22
8;66;5
8;66;6
8;66;11
8;66;12
8;66;13
8;66;15
8;66;18
8;66;21
8;39;3
8;39;9
8;39;11
8;39;14
8;39;22
8;39;24
8;68;2
8;68;5
8;68;8
8;68;15
8;68;16
8;68;20
8;68;22
8;68;24
8;8;3
8;8;4
8;8;6
8;8;13
8;8;22
8;8;23
8;52;2
8;52;4
8;52;8
8;52;23
8;20;4
8;20;6
8;20;8
8;20;12
8;20;13
8;20;17
8;20;18
8;20;21
8;20;22
8;10;5
8;10;9
8;10;10
8;10;14
8;10;15
8;10;16
8;10;22
8;44;5
8;44;9
8;44;10
8;44;12
8;44;14
8;44;18
8;44;20
8;44;22
8;19;10
8;19;12
8;19;14
8;19;20
8;19;22
8;19;24
9;44;2
9;44;3
9;44;9
9;44;10
9;44;14
9;44;22
9;44;23
9;20;2
9;20;6
9;20;8
9;20;10
9;20;14
9;20;16
9;20;21
9;20;23
9;20;24
9;51;2
9;51;4
9;51;7
9;51;8
9;51;9
9;51;10
9;51;11
9;51;13
9;51;15
9;51;16
9;51;21
9;19;2
9;19;4
9;19;8
9;19;10
9;19;11
9;19;19
9;19;21
9;69;4
9;69;6
9;69;13
9;69;22
9;66;8
9;66;9
9;66;14
9;66;17
9;66;19
9;66;21
9;41;1
9;41;2
9;41;3
9;41;11
9;41;20
9;41;23
10;0;7
10;0;11
10;0;14
10;0;15
10;0;21
10;48;2
10;48;3
10;48;5
10;48;14
10;48;17
10;48;19
10;48;21
10;26;1
10;26;9
10;26;10
10;26;12
10;26;22
10;26;23
10;21;1
10;21;5
10;21;10
10;21;12
10;21;14
10;21;15
10;21;17
10;21;18
10;21;20
10;21;21
10;49;3
10;49;8
10;49;11
10;49;13
10;49;15
10;49;17
10;49;20
10;49;21
10;49;22
10;7;3
10;7;5
10;7;9
10;7;10
10;7;16
10;7;18
10;7;19
10;7;20
10;7;21
10;7;23
10;7;24
11;4;2
11;4;6
11;4;17
11;4;18
11;4;19
11;4;20
11;4;22
11;67;2
11;67;4
11;67;5
11;67;6
11;67;8
11;67;9
11;67;10
11;67;12
11;67;16
11;67;18
11;67;19
11;67;24
11;13;2
11;13;6
11;13;8
11;13;12
11;13;17
11;13;21
11;13;23
11;31;3
11;31;4
11;31;6
11;31;10
11;31;12
11;31;14
11;27;1
11;27;2
11;27;6
11;27;9
11;27;10
11;27;11
11;27;13
11;27;14
11;27;15
11;26;4
11;26;5
11;26;7
11;26;8
11;26;12
11;26;23
11;21;2
11;21;7
11;21;12
11;21;14
11;21;17
11;21;18
11;21;19
11;21;22
11;21;23
11;21;24
11;74;1
11;74;3
11;74;6
11;74;7
11;74;9
11;74;12
11;74;19
11;74;20
11;74;23
11;77;5
11;77;6
11;77;7
11;77;9
11;77;14
11;77;18
11;48;1
11;48;4
11;48;12
11;48;16
11;75;1
11;75;3
11;75;8
11;75;13
11;75;19
11;75;21
12;67;3
12;67;4
12;67;6
12;67;9
12;67;12
12;67;15
12;67;17
12;67;18
12;67;24
12;41;1
12;41;6
12;41;10
12;41;16
12;26;2
12;26;10
12;26;11
12;26;19
12;26;20
12;26;21
12;21;2
12;21;5
12;21;7
12;21;8
12;21;17
12;21;18
12;21;23
12;11;3
12;11;4
12;11;5
12;11;10
12;11;14
12;11;15
12;11;21
12;0;10
12;0;14
12;0;16
12;0;22
12;0;23
12;76;6
12;76;13
12;76;17
12;76;18
12;76;19
12;76;21
12;64;4
12;64;9
12;64;15
12;64;17
12;64;19
12;64;22
12;49;1
12;49;4
12;49;15
12;49;17
12;49;22
12;63;2
12;63;4
12;63;6
12;63;22
12;4;1
12;4;2
12;4;8
12;4;10
12;4;11
12;4;12
12;4;14
12;4;17
12;4;18
12;4;20
12;43;2
12;43;4
12;43;12
12;43;14
12;43;15
12;43;16
12;43;20
12;43;22
12;43;23
12;73;1
12;73;4
12;73;6
12;73;8
12;73;9
12;73;10
12;73;12
12;73;14
12;73;15
12;73;18
12;73;19
12;71;1
12;71;6
12;71;8
12;71;14
12;71;15
12;71;18
13;51;4
13;51;8
13;51;15
13;51;16
13;51;17
13;51;21
13;51;23
13;68;1
13;68;3
13;68;4
13;68;8
13;68;10
13;68;13
13;68;15
13;68;18
13;68;19
13;68;22
13;73;1
13;73;4
13;73;10
13;73;11
13;73;18
13;73;20
13;73;24
13;64;1
13;64;3
13;64;4
13;64;7
13;64;8
13;64;19
13;64;23
13;66;1
13;66;11
13;66;12
13;66;14
13;66;16
13;66;17
13;66;18
13;66;20
13;66;21
13;66;22
13;66;23
13;8;6
13;8;12
13;8;17
13;8;22
13;8;24
13;10;1
13;10;2
13;10;3
13;10;8
13;10;9
13;10;10
13;10;12
13;10;15
13;10;16
13;10;23
13;26;5
13;26;8
13;26;11
13;26;12
13;26;14
13;26;22
13;26;23
13;26;24
13;19;3
13;19;4
13;19;5
13;19;7
13;19;8
13;19;14
13;19;18
13;71;6
13;71;8
13;71;11
13;71;14
13;71;22
13;20;3
13;20;6
13;20;7
13;20;8
13;20;14
13;20;19
13;44;2
13;44;4
13;44;5
13;44;6
13;44;8
13;44;15
13;44;20
13;44;21
13;44;22
13;44;23
13;44;24
13;6;1
13;6;3
13;6;4
13;6;8
13;6;14
13;6;15
13;6;17
13;6;22
13;6;23
13;59;2
13;59;6
13;59;10
13;59;15
13;59;17
13;43;3
13;43;6
13;43;18
13;43;19
13;43;20
13;43;21
13;32;7
13;32;14
13;32;16
13;32;18
13;32;20
13;32;23
13;32;24
13;62;1
13;62;6
13;62;10
13;62;13
13;62;18
13;62;19
13;62;20
13;62;22
13;62;23
13;62;24
13;52;3
13;52;5
13;52;9
13;52;12
13;52;15
13;52;17
13;52;18
13;52;22
13;42;9
13;42;11
13;42;17
13;42;19
13;42;24
14;58;2
14;58;3
14;58;4
14;58;5
14;58;7
14;58;8
14;58;13
14;58;15
14;58;16
14;58;21
14;58;23
14;58;24
14;0;7
14;0;10
14;0;12
14;0;13
14;0;19
14;0;21
14;15;1
14;15;2
14;15;5
14;15;6
14;15;7
14;15;10
14;15;13
14;15;14
14;15;17
14;15;23
14;34;3
14;34;4
14;34;8
14;34;9
14;34;10
14;34;11
14;34;13
14;34;14
14;34;15
14;34;16
14;34;22
14;34;24
14;63;1
14;63;3
14;63;4
14;63;5
14;63;8
14;63;11
14;63;14
14;63;15
14;63;16
14;63;22
14;32;2
14;32;3
14;32;4
14;32;6
14;32;7
14;32;8
14;32;12
14;32;13
14;32;14
14;32;15
14;32;17
14;32;18
14;32;23
14;54;1
14;54;2
14;54;4
14;54;5
14;54;9
14;54;10
14;54;12
14;54;13
14;54;14
14;54;15
14;54;16
14;54;19
14;54;21
14;20;1
14;20;2
14;20;3
14;20;4
14;20;5
14;20;6
14;20;7
14;20;8
14;20;9
14;20;12
14;20;14
14;20;15
14;20;17
14;20;18
14;20;20
14;57;2
14;57;3
14;57;4
14;57;6
14;57;7
14;57;8
14;57;13
14;57;14
14;57;17
14;57;24
14;7;5
14;7;12
14;7;14
14;7;16
14;7;17
14;7;18
14;7;20
14;7;23
15;21;1
15;21;3
15;21;4
15;21;6
15;21;8
15;21;9
15;21;11
15;21;14
15;21;15
15;21;17
15;21;18
15;21;24
15;62;4
15;62;5
15;62;10
15;62;11
15;62;13
15;62;16
15;62;17
15;62;21
15;49;5
15;49;12
15;49;17
15;49;18
15;49;23
15;6;2
15;6;4
15;6;16
15;6;17
15;19;2
15;19;7
15;19;9
15;19;11
15;19;13
15;19;20
15;19;21
15;19;23
15;76;2
15;76;9
15;76;13
15;76;16
15;76;19
15;76;20
15;76;21
15;76;23
15;51;1
15;51;2
15;51;4
15;51;5
15;51;6
15;51;8
15;51;10
15;51;12
15;51;14
15;51;21
15;64;1
15;64;2
15;64;6
15;64;7
15;64;17
15;64;20
15;37;5
15;37;9
15;37;16
15;37;20
15;43;5
15;43;8
15;43;10
15;43;11
15;43;12
15;43;14
15;43;17
15;43;20
15;43;24
15;59;1
15;59;5
15;59;9
15;59;10
15;59;14
15;59;24
15;42;4
15;42;6
15;42;9
15;42;11
15;42;14
15;42;15
15;42;18
15;42;21
15;42;24
15;66;4
15;66;5
15;66;6
15;66;9
15;66;13
15;66;14
15;66;15
15;66;19
15;66;22
15;66;24
15;68;2
15;68;7
15;68;11
15;68;15
15;68;18
15;68;20
15;68;22
15;8;4
15;8;5
15;8;6
15;8;9
15;8;10
15;8;13
15;8;16
15;8;17
15;8;18
15;8;20
15;8;23
16;76;6
16;76;12
16;76;15
16;76;16
16;76;21
16;76;22
16;20;2
16;20;3
16;20;4
16;20;7
16;20;10
16;20;14
16;20;16
16;20;19
16;20;21
16;68;2
16;68;3
16;68;4
16;68;8
16;68;9
16;68;11
16;68;12
16;68;16
16;68;17
16;68;21
16;68;22
16;39;5
16;39;7
16;39;10
16;39;11
16;39;13
16;39;23
16;71;5
16;71;6
16;71;8
16;71;9
16;71;12
16;71;18
16;71;19
16;71;23
16;26;1
16;26;10
16;26;13
16;26;15
16;26;18
16;26;20
16;26;24
16;6;8
16;6;11
16;6;12
16;6;13
16;6;15
16;6;16
16;6;17
16;6;20
16;6;22
16;19;2
16;19;9
16;19;21
16;62;4
16;62;5
16;62;6
16;62;10
16;62;12
16;62;13
16;62;14
16;62;15
16;62;16
16;62;17
16;62;19
16;62;20
16;62;23
16;66;3
16;66;4
16;66;11
16;66;16
16;66;17
16;66;23
17;26;1
17;26;4
17;26;5
17;26;10
17;26;13
17;26;14
17;26;15
17;26;17
17;26;20
17;26;21
17;26;22
17;44;2
17;44;5
17;44;9
17;44;19
17;44;20
17;44;22
17;44;24
17;37;2
17;37;6
17;37;7
17;37;8
17;37;9
17;37;15
17;37;20
17;37;21
17;37;23
17;73;2
17;73;5
17;73;6
17;73;7
17;73;8
17;73;9
17;73;11
17;73;13
17;73;14
17;73;15
17;73;17
17;73;18
17;73;20
17;73;21
17;73;24
17;43;4
17;43;6
17;43;10
17;43;11
17;43;14
17;43;19
17;43;22
18;66;4
18;66;5
18;66;6
18;66;9
18;66;14
18;66;15
18;66;17
18;66;22
18;66;23
18;42;3
18;42;6
18;42;9
18;42;13
18;42;17
18;42;20
18;42;22
18;10;3
18;10;7
18;10;10
18;10;11
18;10;12
18;10;16
18;10;19
18;10;22
18;10;23
18;64;2
18;64;4
18;64;5
18;64;12
18;64;22
18;64;23
18;64;24
18;39;3
18;39;8
18;39;10
18;39;13
18;39;14
18;39;15
18;39;24
18;71;5
18;71;10
18;71;11
18;71;13
18;71;14
18;71;15
18;71;16
18;71;17
18;71;18
18;71;20
18;71;21
18;73;1
18;73;9
18;73;10
18;73;12
18;73;14
18;73;21
18;73;23
18;8;3
18;8;7
18;8;9
18;8;11
18;8;12
18;8;15
18;8;16
18;8;22
18;51;3
18;51;6
18;51;7
18;51;9
18;51;10
18;51;11
18;51;14
18;51;15
18;51;16
18;51;19
18;51;20
18;51;21
18;51;23
18;62;1
18;62;2
18;62;4
18;62;5
18;62;8
18;62;17
18;62;18
18;62;20
18;52;2
18;52;6
18;52;9
18;52;11
18;52;13
18;52;18
18;43;4
18;43;5
18;43;9
18;43;11
18;43;13
18;43;14
18;43;19
18;43;23
19;66;5
19;66;7
19;66;8
19;66;10
19;66;12
19;66;14
19;66;17
19;66;18
19;66;19
19;66;21
19;66;22
19;73;1
19;73;4
19;73;5
19;73;9
19;73;13
19;73;17
19;73;18
19;73;20
19;73;22
19;73;23
19;10;5
19;10;10
19;10;16
19;10;21
19;37;1
19;37;3
19;37;4
19;37;5
19;37;6
19;37;11
19;37;13
19;37;14
19;37;15
19;37;16
19;37;20
19;37;21
19;37;22
19;37;23
19;37;24
19;59;2
19;59;7
19;59;12
19;59;14
19;59;16
19;59;19
19;59;20
19;59;21
19;43;2
19;43;4
19;43;5
19;43;9
19;43;20
19;42;2
19;42;4
19;42;10
19;42;11
19;42;12
19;42;16
19;42;19
19;42;20
19;42;22
19;42;23
19;51;11
19;51;15
19;51;17
19;51;18
19;69;5
19;69;6
19;69;7
19;69;10
19;69;11
19;69;13
19;69;15
19;69;16
19;69;19
19;69;21
19;69;23
19;19;4
19;19;5
19;19;9
19;19;10
19;19;12
19;19;16
19;19;20
19;19;21
19;19;22
19;19;23
19;27;3
19;27;4
19;27;6
19;27;9
19;27;10
19;27;12
19;27;15
19;27;16
19;27;19
19;27;24
19;68;8
19;68;14
19;68;16
19;68;20
19;68;24
19;26;3
19;26;5
19;26;8
19;26;13
19;26;14
19;26;18
19;26;24
20;63;3
20;63;6
20;63;9
20;63;11
20;63;13
20;63;14
20;63;17
20;63;18
20;63;20
20;63;23
20;63;24
20;19;1
20;19;2
20;19;6
20;19;7
20;19;8
20;19;10
20;19;15
20;19;16
20;19;22
20;8;2
20;8;5
20;8;8
20;8;10
20;8;11
20;8;13
20;8;16
20;8;17
20;8;18
20;8;20
20;8;21
20;73;3
20;73;11
20;73;13
20;73;18
20;73;19
20;73;20
20;69;1
20;69;3
20;69;7
20;69;11
20;69;16
20;69;17
21;48;1
21;48;3
21;48;4
21;48;7
21;48;9
21;48;12
21;48;18
21;48;21
21;48;23
21;48;24
21;74;1
21;74;7
21;74;9
21;74;14
21;74;16
21;12;1
21;12;4
21;12;11
21;12;12
21;12;14
21;12;17
21;12;19
21;12;20
21;12;22
21;12;23
21;44;4
21;44;6
21;44;9
21;44;16
21;44;18
21;44;19
21;44;21
21;44;22
21;43;10
21;43;12
21;43;14
21;43;19
21;43;22
21;43;24
21;76;4
21;76;7
21;76;8
21;76;10
21;76;14
21;76;18
21;76;19
21;76;22
21;76;24
21;62;1
21;62;5
21;62;7
21;62;15
21;62;16
21;63;6
21;63;7
21;63;13
21;63;14
21;63;16
21;63;22
21;63;23
21;63;24
21;64;1
21;64;4
21;64;5
21;64;6
21;64;7
21;64;8
21;64;9
21;64;13
21;64;14
21;64;16
21;64;24
21;32;5
21;32;6
21;32;7
21;32;8
21;32;18
21;32;20
21;32;24
21;26;3
21;26;4
21;26;9
21;26;11
21;26;16
21;26;19
21;26;20
21;26;21
21;54;1
21;54;10
21;54;15
21;54;20
21;54;21
21;54;23
21;54;24
22;8;10
22;8;11
22;8;15
22;8;16
22;8;22
22;45;1
22;45;2
22;45;5
22;45;9
22;45;10
22;45;11
22;45;13
22;45;14
22;45;15
22;45;16
22;45;17
22;45;21
22;23;2
22;23;4
22;23;5
22;23;6
22;23;11
22;23;14
22;23;18
22;23;22
22;23;23
22;23;24
22;21;12
22;21;13
22;21;15
22;21;16
22;21;22
22;26;2
22;26;10
22;26;11
22;26;12
22;26;19
22;26;23
22;11;2
22;11;6
22;11;10
22;11;11
22;11;18
22;11;22
22;11;24
22;20;7
22;20;10
22;20;12
22;20;16
22;20;17
22;20;19
22;20;21
22;74;2
22;74;3
22;74;4
22;74;5
22;74;8
22;74;11
22;74;12
22;74;13
22;74;14
22;74;15
22;74;16
22;74;17
22;74;18
22;74;19
22;74;20
22;66;1
22;66;6
22;66;9
22;66;10
22;66;11
22;66;13
22;66;15
22;66;16
22;66;17
22;66;22
22;66;23
22;66;24
22;7;4
22;7;5
22;7;7
22;7;8
22;7;11
22;7;13
22;7;14
22;7;15
22;7;17
22;7;20
22;7;24
23;36;4
23;36;8
23;36;15
23;36;19
23;36;23
23;38;1
23;38;2
23;38;3
23;38;8
23;38;16
23;38;17
23;38;18
23;38;22
23;38;24
23;5;1
23;5;2
23;5;9
23;5;10
23;5;11
23;5;12
23;5;13
23;5;15
23;5;16
23;5;17
23;5;18
23;5;19
23;5;21
23;5;22
23;4;2
23;4;3
23;4;4
23;4;6
23;4;9
23;4;21
23;4;22
23;4;23
23;4;24
23;61;1
23;61;2
23;61;6
23;61;7
23;61;13
23;61;14
23;61;21
23;61;22
23;61;23
23;70;1
23;70;8
23;70;13
23;70;14
23;70;16
23;70;21
23;70;22
23;70;24
23;51;7
23;51;8
23;51;10
23;51;11
23;51;13
23;51;14
23;51;20
23;51;23
23;57;3
23;57;13
23;57;15
23;57;17
23;57;20
23;50;2
23;50;3
23;50;8
23;50;9
23;50;11
23;50;17
23;50;18
23;50;19
23;50;22
23;50;24
23;62;8
23;62;9
23;62;13
23;62;20
23;62;22
23;72;1
23;72;3
23;72;5
23;72;13
23;72;14
23;72;19
23;72;21
23;72;22
23;67;6
23;67;10
23;67;12
23;67;15
23;67;16
23;67;19
23;67;20
23;67;22
23;67;23
24;51;1
24;51;4
24;51;5
24;51;8
24;51;9
24;51;10
24;51;12
24;51;13
24;51;15
24;51;16
24;51;21
24;26;3
24;26;4
24;26;7
24;26;9
24;26;10
24;26;11
24;26;12
24;26;13
24;26;19
24;26;20
24;26;21
24;26;22
24;47;2
24;47;6
24;47;7
24;47;9
24;47;23
24;68;1
24;68;2
24;68;5
24;68;6
24;68;11
24;68;16
24;68;21
24;76;1
24;76;2
24;76;5
24;76;6
24;76;13
24;76;14
24;76;19
24;76;20
24;76;21
24;76;23
24;38;2
24;38;6
24;38;7
24;38;8
24;38;10
24;38;12
24;38;21
24;38;23
24;19;6
24;19;9
24;19;16
24;19;17
24;19;23
24;20;4
24;20;7
24;20;10
24;20;12
24;20;13
24;20;17
24;20;21
24;20;23
24;20;24
24;8;2
24;8;6
24;8;7
24;8;9
24;8;12
24;8;13
24;8;14
24;8;19
24;8;21
24;8;24
24;71;1
24;71;6
24;71;7
24;71;8
24;71;10
24;71;15
24;71;17
24;71;18
24;71;22
24;0;2
24;0;4
24;0;13
24;0;14
24;0;20
24;0;24
24;67;1
24;67;2
24;67;6
24;67;7
24;67;10
24;67;13
24;67;14
24;67;18
24;22;1
24;22;5
24;22;6
24;22;7
24;22;8
24;22;9
25;67;1
25;67;3
25;67;5
25;67;9
25;67;11
25;67;13
25;67;18
25;66;2
25;66;6
25;66;7
25;66;12
25;66;14
25;66;15
25;66;19
25;66;23
25;19;2
25;19;3
25;19;5
25;19;8
25;19;14
25;19;17
25;19;23
25;64;1
25;64;3
25;64;9
25;64;22
25;74;3
25;74;5
25;74;7
25;74;11
25;74;12
25;74;13
25;74;15
25;74;20
25;74;21
25;74;23
25;62;1
25;62;4
25;62;10
25;62;12
25;62;14
25;62;16
25;62;21
25;62;23
25;70;4
25;70;9
25;70;10
25;70;16
25;70;18
25;70;19
25;70;20
25;35;6
25;35;7
25;35;18
25;35;20
25;35;23
25;52;2
25;52;3
25;52;4
25;52;13
25;52;15
25;52;17
25;52;23
25;45;2
25;45;4
25;45;17
25;45;18
25;45;20
25;45;21
25;45;23
25;45;24
25;32;4
25;32;6
25;32;7
25;32;8
25;32;9
25;32;11
25;32;20
25;32;22
25;39;1
25;39;2
25;39;3
25;39;4
25;39;5
25;39;6
25;39;10
25;39;17
25;39;20
25;39;21
25;57;2
25;57;8
25;57;13
25;57;17
25;57;23
25;57;24
